1591980441,951854
1591980442,019732
1591980442,083901
1591980442,151858
1591980442,219601
1591980442,283791
1591980442,351869
1591980442,419794
1591980442,483807
1591980442,551891
1591980442,619715
1591980442,683867
1591980442,751830
1591980442,820451
1591980442,883836
1591980442,951812
1591980443,019844
1591980443,087806
1591980443,151849
1591980443,219890
1591980443,287925
1591980443,351794
1591980443,419694
1591980443,487844
1591980443,551802
1591980443,619824
1591980443,687829
1591980443,751889
1591980443,819785
1591980443,887914
1591980443,951883
1591980444,019717
1591980444,087894
1591980444,155792
1591980444,219897
1591980444,287920
1591980444,355846
1591980444,419813
1591980444,487684
1591980444,555838
1591980444,619712
1591980444,687889
1591980444,755840
1591980444,820499
1591980444,887785
1591980444,955837
1591980445,019907
1591980445,087931
1591980445,155807
1591980445,223686
1591980445,287944
1591980445,355884
1591980445,423784
1591980445,487774
1591980445,555897
1591980445,623742
1591980445,687897
1591980445,755930
1591980445,824985
1591980445,887849
1591980445,955793
1591980446,023885
1591980446,087981
1591980446,155907
1591980446,223908
1591980446,291936
1591980446,355917
1591980446,423739
1591980446,491883
1591980446,555921
1591980446,623837
1591980446,691938
1591980446,755853
1591980446,823822
1591980446,891913
1591980446,955876
1591980447,023670
1591980447,091976
1591980447,155913
1591980447,223925
1591980447,291961
1591980447,359895
1591980447,423897
1591980447,491927
1591980447,559864
1591980447,623690
1591980447,691930
1591980447,760026
1591980447,825638
1591980447,891856
1591980447,959881
1591980448,023901
1591980448,091954
1591980448,159904
1591980448,223784
1591980448,291993
1591980448,359883
1591980448,427929
1591980448,492103
1591980448,559827
1591980448,627796
1591980448,691780
1591980448,759971
1591980448,831313
1591980448,891961
1591980448,959843
1591980449,027906
1591980449,092038
1591980449,159855
1591980449,227968
1591980449,292015
1591980449,359940
1591980449,427650
1591980449,495922
1591980449,559923
1591980449,627872
1591980449,695773
1591980449,759872
1591980449,827946
1591980449,895976
1591980449,959934
1591980450,027713
1591980450,095987
1591980450,159938
1591980450,227757
1591980450,295964
1591980450,359977
1591980450,427917
1591980450,495956
1591980450,563840
1591980450,627796
1591980450,695857
1591980450,763839
1591980450,829334
1591980450,895983
1591980450,963936
1591980451,027948
1591980451,095939
1591980451,163827
1591980451,227788
1591980451,295941
1591980451,363960
1591980451,427992
1591980451,495977
1591980451,563907
1591980451,631823
1591980451,695945
1591980451,764004
1591980451,833274
1591980451,895941
1591980451,963960
1591980452,031950
1591980452,096011
1591980452,163894
1591980452,231979
1591980452,295927
1591980452,363843
1591980452,431794
1591980452,495996
1591980452,563965
1591980452,631682
1591980452,699948
1591980452,763998
1591980452,831931
1591980452,900051
1591980452,963931
1591980453,031952
1591980453,099957
1591980453,163956
1591980453,231934
1591980453,299965
1591980453,363963
1591980453,431898
1591980453,499986
1591980453,563999
1591980453,631842
1591980453,699822
1591980453,767831
1591980453,833190
1591980453,899984
1591980453,967928
1591980454,031970
1591980454,099960
1591980454,167942
1591980454,232005
1591980454,299909
1591980454,367998
1591980454,431888
1591980454,499920
1591980454,567919
1591980454,631846
1591980454,699909
1591980454,767842
1591980454,836615
1591980454,899998
1591980454,967973
1591980455,035952
1591980455,099975
1591980455,167977
1591980455,235998
1591980455,299996
1591980455,367932
1591980455,436008
1591980455,499948
1591980455,567964
1591980455,635819
1591980455,703965
1591980455,767974
1591980455,835842
1591980455,903956
1591980455,967985
1591980456,035817
1591980456,103974
1591980456,167871
1591980456,236037
1591980456,304001
1591980456,368035
1591980456,435940
1591980456,504005
1591980456,567956
1591980456,635829
1591980456,703973
1591980456,771962
1591980456,836533
1591980456,903925
1591980456,971912
1591980457,036020
1591980457,103953
1591980457,171991
1591980457,236017
1591980457,303988
1591980457,372023
1591980457,436041
1591980457,503958
1591980457,571987
1591980457,635880
1591980457,704013
1591980457,771972
1591980457,839829
1591980457,903928
1591980457,971824
1591980458,039999
1591980458,104001
1591980458,171983
1591980458,240071
1591980458,304003
1591980458,372012
1591980458,440037
1591980458,504009
1591980458,573176
1591980458,639957
1591980458,703963
1591980458,771956
1591980458,839969
1591980458,908013
1591980458,971999
1591980459,039943
1591980459,108008
1591980459,172033
1591980459,240089
1591980459,307982
1591980459,372042
1591980459,440047
1591980459,508035
1591980459,572048
1591980459,639924
1591980459,708078
1591980459,771986
1591980459,839828
1591980459,908006
1591980459,976085
1591980460,040041
1591980460,108004
1591980460,176090
1591980460,240103
1591980460,308049
1591980460,376029
1591980460,440165
1591980460,507984
1591980460,575939
1591980460,639889
1591980460,708018
1591980460,776085
1591980460,839807
1591980460,908072
1591980460,976027
1591980461,044096
1591980461,108149
1591980461,175983
1591980461,244119
1591980461,308083
1591980461,376117
1591980461,444128
1591980461,508106
1591980461,576081
1591980461,644027
1591980461,708103
1591980461,776085
1591980461,844118
1591980461,908026
1591980461,976113
1591980462,044112
1591980462,112092
1591980462,176071
1591980462,244087
1591980462,312090
1591980462,376134
1591980462,444165
1591980462,512094
1591980462,576145
1591980462,643953
1591980462,712126
1591980462,776160
1591980462,843982
1591980462,912121
1591980462,975981
1591980463,044113
1591980463,112032
1591980463,180111
1591980463,244097
1591980463,312002
1591980463,380044
1591980463,444178
1591980463,512124
1591980463,580098
1591980463,644033
1591980463,712128
1591980463,780124
1591980463,843763
1591980463,912110
1591980463,980101
1591980464,043966
1591980464,112148
1591980464,180051
1591980464,248150
1591980464,312104
1591980464,380067
1591980464,448105
1591980464,512188
1591980464,580131
1591980464,647860
1591980464,712157
1591980464,780250
1591980464,848125
1591980464,912110
1591980464,980134
1591980465,048166
1591980465,112075
1591980465,180094
1591980465,248069
1591980465,316138
1591980465,380109
1591980465,448177
1591980465,516154
1591980465,580087
1591980465,647986
1591980465,716010
1591980465,780125
1591980465,848105
1591980465,916087
1591980465,980112
1591980466,048117
1591980466,116129
1591980466,180053
1591980466,248149
1591980466,316052
1591980466,384164
1591980466,448077
1591980466,516145
1591980466,584138
1591980466,648101
1591980466,716119
1591980466,784103
1591980466,848038
1591980466,916045
1591980466,984110
1591980467,048078
1591980467,116119
1591980467,184120
1591980467,248109
1591980467,316129
1591980467,384089
1591980467,452160
1591980467,516127
1591980467,584174
1591980467,652086
1591980467,716082
1591980467,784121
1591980467,852048
1591980467,916165
1591980467,984153
1591980468,052198
1591980468,116111
1591980468,184166
1591980468,252155
1591980468,316118
1591980468,384149
1591980468,452112
1591980468,520200
1591980468,584153
1591980468,652053
1591980468,720143
1591980468,784182
1591980468,851875
1591980468,920115
1591980468,984208
1591980469,052286
1591980469,120192
1591980469,184136
1591980469,252176
1591980469,320170
1591980469,384155
1591980469,452128
1591980469,520135
1591980469,588154
1591980469,652018
1591980469,720170
1591980469,788120
1591980469,851991
1591980469,920179
1591980469,988156
1591980470,052200
1591980470,120185
1591980470,188200
1591980470,252101
1591980470,320182
1591980470,387984
1591980470,456155
1591980470,520203
1591980470,588094
1591980470,656137
1591980470,720097
1591980470,788166
1591980470,856125
1591980470,920192
1591980470,988180
1591980471,056177
1591980471,120190
1591980471,188205
1591980471,256164
1591980471,319926
1591980471,388124
1591980471,456063
1591980471,524112
1591980471,588102
1591980471,656043
1591980471,724107
1591980471,788039
1591980471,855944
1591980471,924093
1591980471,988156
1591980472,056144
1591980472,124071
1591980472,188128
1591980472,256130
1591980472,324112
1591980472,388085
1591980472,456141
1591980472,524064
1591980472,592144
1591980472,656173
1591980472,724181
1591980472,792168
1591980472,856004
1591980472,924233
1591980472,992142
1591980473,056254
1591980473,124167
1591980473,192108
1591980473,256211
1591980473,324051
1591980473,392193
1591980473,456151
1591980473,524222
1591980473,592069
1591980473,660187
1591980473,724209
1591980473,793205
1591980473,860200
1591980473,924060
1591980473,992204
1591980474,060162
1591980474,124177
1591980474,192162
1591980474,260185
1591980474,324206
1591980474,392232
1591980474,460205
1591980474,524203
1591980474,592221
1591980474,660141
1591980474,728209
1591980474,792126
1591980474,860118
1591980474,928206
1591980474,992154
1591980475,060234
1591980475,128089
1591980475,192185
1591980475,260122
1591980475,328141
1591980475,392172
1591980475,460163
1591980475,528159
1591980475,592132
1591980475,660886
1591980475,728202
1591980475,796203
1591980475,860035
1591980475,928251
1591980475,996141
1591980476,060237
1591980476,128000
1591980476,196164
1591980476,260454
1591980476,328131
1591980476,396214
1591980476,460213
1591980476,528229
1591980476,596141
1591980476,660169
1591980476,728243
1591980476,796197
1591980476,864059
1591980476,928213
1591980476,996208
1591980477,064141
1591980477,128127
1591980477,196192
1591980477,264160
1591980477,328229
1591980477,396154
1591980477,464053
1591980477,528216
1591980477,596188
1591980477,664103
1591980477,728152
1591980477,796189
1591980477,863949
1591980477,932242
1591980477,996166
1591980478,064127
1591980478,132212
1591980478,196121
1591980478,264244
1591980478,332157
1591980478,396257
1591980478,464497
1591980478,532067
1591980478,596183
