1591977378,183169
1591977378,216075
1591977378,248159
1591977378,281600
1591977378,314383
1591977378,346858
1591977378,379839
1591977378,411160
1591977378,442898
1591977378,475511
1591977378,507617
1591977378,538895
1591977378,573061
1591977378,606350
1591977378,637824
1591977378,672863
1591977378,704919
1591977378,736214
1591977378,770273
1591977378,802927
1591977378,834604
1591977378,868000
1591977378,900234
1591977378,932647
1591977378,965734
1591977378,997676
1591977379,030809
1591977379,065632
1591977379,098119
1591977379,131217
1591977379,163937
1591977379,196280
1591977379,229593
1591977379,260957
1591977379,293286
1591977379,327152
1591977379,359307
1591977379,391583
1591977379,424948
1591977379,456779
1591977379,488423
1591977379,522932
1591977379,555057
1591977379,586627
1591977379,621763
1591977379,654478
1591977379,685932
1591977379,719851
1591977379,752798
1591977379,784209
1591977379,817576
1591977379,850129
1591977379,882437
1591977379,915494
1591977379,947342
1591977379,980631
1591977380,013458
1591977380,045220
1591977380,078503
1591977380,110624
1591977380,142287
1591977380,176138
1591977380,208700
1591977380,240496
1591977380,274148
1591977380,306201
1591977380,337540
1591977380,372498
1591977380,404698
1591977380,436093
1591977380,470246
1591977380,502816
1591977380,534492
1591977380,568581
1591977380,601770
1591977380,635364
1591977380,669720
1591977380,702488
1591977380,735060
1591977380,769070
1591977380,801507
1591977380,833661
1591977380,867106
1591977380,899008
1591977380,931499
1591977380,964454
1591977380,996804
1591977381,029815
1591977381,062454
1591977381,094859
1591977381,128508
1591977381,159956
1591977381,191966
1591977381,225613
1591977381,257816
1591977381,289548
1591977381,323724
1591977381,355903
1591977381,387268
1591977381,422290
1591977381,454296
1591977381,485713
1591977381,521410
1591977381,554003
1591977381,585973
1591977381,621161
1591977381,653420
1591977381,685874
1591977381,721362
1591977381,753653
1591977381,785923
1591977381,821210
1591977381,854028
1591977381,885921
1591977381,921231
1591977381,953970
1591977381,986059
1591977382,021182
1591977382,053705
1591977382,086155
1591977382,120963
1591977382,153210
1591977382,185837
1591977382,221724
1591977382,254166
1591977382,285843
1591977382,319921
1591977382,352502
1591977382,385791
1591977382,419813
1591977382,452127
1591977382,487267
1591977382,522652
1591977382,554508
1591977382,585997
1591977382,619732
1591977382,654418
1591977382,685874
1591977382,719516
1591977382,753972
1591977382,785648
1591977382,819734
1591977382,854079
1591977382,885807
1591977382,919903
1591977382,954148
1591977382,985674
1591977383,019663
1591977383,053987
1591977383,085943
1591977383,120049
1591977383,154137
1591977383,186007
1591977383,219673
1591977383,254422
1591977383,285839
1591977383,319916
1591977383,354190
1591977383,385711
1591977383,419441
1591977383,454154
1591977383,485670
1591977383,519400
1591977383,554683
1591977383,586140
1591977383,619517
1591977383,654110
1591977383,685879
1591977383,722818
1591977383,755075
1591977383,786222
1591977383,822815
1591977383,854608
1591977383,885858
1591977383,923323
1591977383,955877
1591977383,987480
1591977384,022924
1591977384,054519
1591977384,085626
1591977384,122795
1591977384,155203
1591977384,186731
1591977384,223045
1591977384,254597
1591977384,285688
1591977384,322963
1591977384,354757
1591977384,386138
1591977384,423326
1591977384,455277
1591977384,486457
1591977384,523213
1591977384,556570
1591977384,587989
1591977384,622941
1591977384,654719
1591977384,689623
1591977384,722941
1591977384,754630
1591977384,789734
1591977384,823061
1591977384,854756
1591977384,889645
1591977384,922832
1591977384,954622
1591977384,989858
1591977385,023801
1591977385,055788
1591977385,089642
1591977385,123430
1591977385,155748
1591977385,189678
1591977385,223453
1591977385,255530
1591977385,289828
1591977385,322934
1591977385,354882
1591977385,389712
1591977385,422955
1591977385,454582
1591977385,489677
1591977385,522848
1591977385,554723
1591977385,589957
1591977385,623823
1591977385,655545
1591977385,689630
1591977385,722869
1591977385,757977
1591977385,790157
1591977385,823697
1591977385,858324
1591977385,890689
1591977385,924033
1591977385,957810
1591977385,989921
1591977386,022989
1591977386,058635
1591977386,090848
1591977386,123987
1591977386,158346
1591977386,190604
1591977386,223712
1591977386,258234
1591977386,290316
1591977386,323785
1591977386,357884
1591977386,390141
1591977386,423280
1591977386,457826
1591977386,490210
1591977386,523028
1591977386,557774
1591977386,589819
1591977386,622990
1591977386,658275
1591977386,690566
1591977386,723494
1591977386,757795
1591977386,789923
1591977386,826738
1591977386,859342
1591977386,892746
1591977386,926618
1591977386,958307
1591977386,990094
1591977387,026816
1591977387,059389
1591977387,090943
1591977387,126631
1591977387,159324
1591977387,191471
1591977387,226851
1591977387,259559
1591977387,291778
1591977387,326716
1591977387,359801
1591977387,391951
1591977387,426664
1591977387,459420
1591977387,493424
1591977387,526821
1591977387,560169
1591977387,591699
1591977387,626492
1591977387,659325
1591977387,691450
1591977387,726436
1591977387,759216
1591977387,794307
1591977387,826532
1591977387,859352
1591977387,895051
1591977387,927014
1591977387,959842
1591977387,994428
1591977388,026494
1591977388,059637
1591977388,094069
1591977388,126431
1591977388,159361
1591977388,194288
1591977388,226779
1591977388,259420
1591977388,294516
1591977388,326240
1591977388,359174
1591977388,394203
1591977388,426652
1591977388,459605
1591977388,494590
1591977388,526923
1591977388,559622
1591977388,594354
1591977388,626374
1591977388,659539
1591977388,694708
1591977388,726806
1591977388,759424
1591977388,794637
1591977388,826325
1591977388,863673
1591977388,895800
1591977388,927744
1591977388,963592
1591977388,996083
1591977389,028020
1591977389,063822
1591977389,096020
1591977389,127957
1591977389,163634
1591977389,196526
1591977389,228618
1591977389,263360
1591977389,296369
1591977389,328044
1591977389,363668
1591977389,396234
1591977389,427892
1591977389,463803
1591977389,496196
1591977389,527982
1591977389,563964
1591977389,595820
1591977389,627964
1591977389,663885
1591977389,696502
1591977389,728397
1591977389,764160
1591977389,796566
1591977389,828321
1591977389,863842
1591977389,896266
1591977389,929908
1591977389,963537
1591977389,996434
1591977390,030212
1591977390,063325
1591977390,096292
1591977390,130170
1591977390,163573
1591977390,196472
1591977390,229927
1591977390,263700
1591977390,296548
1591977390,330234
1591977390,363818
1591977390,396869
1591977390,430068
1591977390,463666
1591977390,496564
1591977390,529852
1591977390,563453
1591977390,596002
1591977390,629864
1591977390,663365
1591977390,695668
1591977390,730687
1591977390,763320
1591977390,796033
1591977390,830207
1591977390,863474
1591977390,895663
1591977390,929861
1591977390,963529
1591977390,998406
1591977391,029893
1591977391,063328
1591977391,098620
1591977391,130041
1591977391,163353
1591977391,198615
1591977391,229868
1591977391,263600
1591977391,298534
1591977391,329878
1591977391,363997
